"","codmpio","Municipio","Depto","subregion","CTEP","nbi","iga_total","desemp_fisc","GAI","conflict_index","acciones_belicas","secuestro","ataques","ase_desap","coca","mineria_ilegal","pob_censo2018_2023","pob_rural_censo2018_2023","part_senado_urbano","part_camara_urbano","part_senado_rural","part_camara_rural","secciones_rurales","RAP"
"351",15550,"Pisba","Boyacá","Altiplano Cundiboyacense",0,78.6087112426758,57.9338247857488,55.8244838601576,4,-0.40010903893184,18,1,0,10,0,0,1190,797,70.1171875,70.1171875,0,0,2,"RAP (E) Central"
"352",25293,"Gachala","Cundinamarca","Altiplano Cundiboyacense",0,35.0522117614746,53.9731095075831,65.4193048200432,0,-0.176366613140548,48,2,2,28,0,0,3643,2158,39.6271510516252,39.651051625239,43.9322671683913,43.9322671683913,1,"RAP (E) Central"
"353",76243,"El Águila","Valle del Cauca","Norte Del Valle",0,31.2737140655518,68.7980675442753,58.2396865730205,0,-0.743168043398102,1,10,0,58,0,0,6059,4160,43.6172934254285,43.6428754157073,42.178838274283,42.1547360809834,3,"RAP Pacífico"
"354",68176,"Chima","Santander","Serrania De Los Yariguies",0,45.2871284484863,64.9395792937799,60.0888889772539,0,-0.618037607547946,3,4,0,20,0,0,2130,1426,52.1083000443853,52.0639147802929,63.3986928104575,63.3986928104575,2,"RAP Gran Santander"
"355",5649,"San Carlos","Antioquia","Oriente Antioqueño",0,42.9218597412109,68.559893646682,62.2140607745547,1,5.93916027058312,162,98,1,1444,1.18,0,11800,5865,40.8111533586819,40.8292594604382,48.3135239318985,48.3135239318985,3,"RAP del Agua y la Montaña"
"356",15572,"Puerto Boyacá","Boyacá","Magdalena Medio",0,37.0288772583008,62.6682076960017,70.1535314951334,0,-0.246330737947834,4,16,0,706,17.95,0,34451,8938,51.8281375739127,51.8001469507715,49.447804364975,49.8422298185643,1,"RAP (E) Central"
"357",54206,"Convención","Norte de Santander","Catatumbo",1,50.2490501403809,50.7265258489673,55.7271088747416,45,1.80433147424799,78,88,0,400,2004.46,0,12672,7087,36.6992925671092,36.7186742901444,46.1368209255533,46.0764587525151,2,"RAP Gran Santander"
"358",50590,"Puerto Rico","Meta","Ariari Guayabero",1,89.7450866699219,69.2210379964902,61.2560521935409,7,2.87245121038021,194,88,0,608,745.97,0,8865,4462,41.0827150316021,41.0140148392415,44.7646493756004,44.7646493756004,3,"RAP (E) Central"
"359",85263,"Pore","Casanare","Llanos Orientales",0,55.4305038452148,67.6388145709652,69.0168685849422,2,0.11952008278125,20,12,2,116,0,0,7967,3116,57.161394971614,57.5182481751825,63.1868131868132,64.5604395604396,3,"RAP Llanos"
"360",66383,"La Celia","Risaralda","Eje Cafetero",0,33.7812767028809,64.8262493212883,57.6690998555098,0,-0.689734242814648,1,10,0,45,0,0,5790,3335,47.2871994801819,47.4496426250812,48.8311688311688,49.3506493506493,3,"RAP Eje Cafetero"
"361",63401,"La Tebaida","Quindío","Eje Cafetero",0,30.6133422851562,66.8811204364687,67.6255270503812,0,-1.05498586350122,0,4,0,42,0,0,27225,2456,52.5553040811857,52.6757684164416,50.6172839506173,50.6172839506173,4,"RAP Eje Cafetero"
"362",15272,"Firavitoba","Boyacá","Altiplano Cundiboyacense",0,27.1606674194336,60.8661087141628,61.651360852472,0,-0.877340865220991,0,4,0,3,0,0,5190,3139,42.4885635864593,42.451967063129,50.1355013550136,50.1355013550136,4,"RAP (E) Central"
"363",5148,"El Carmen de Viboral","Antioquia","Oriente Antioqueño",0,26.0713157653809,76.4895413519996,66.9638653894491,1,0.599158671429196,33,70,0,931,0,0,47914,17317,55.4028987329833,55.6449838085956,50.1083926912357,50.1083926912357,5,"RAP del Agua y la Montaña"
"364",5021,"Alejandría","Antioquia","Oriente Antioqueño",0,47.3664970397949,72.2121936014403,61.3856689870981,0,3.60622384553157,47,35,0,201,0,0,3559,1387,46.3482544442065,46.4339258941958,0,0,1,"RAP del Agua y la Montaña"
"365",76246,"El Cairo","Valle del Cauca","Norte Del Valle",0,33.4003944396973,62.7634204331762,57.2084678896487,2,-0.665964259658726,4,11,0,56,0,0,4685,2331,39.9172950620287,39.9172950620287,39.8865784499055,39.8865784499055,1,"RAP Pacífico"
"366",25649,"San Bernardo","Cundinamarca","Sumapaz",0,34.8392868041992,73.5162805461197,63.9378234677031,0,-0.817135919300907,6,7,0,12,0,0,7028,3620,43.1709265175719,43.1842385516507,49.7237569060773,49.7237569060773,1,"RAP (E) Central"
"367",76248,"El Cerrito","Valle del Cauca","Sur Del Valle",0,22.4933223724365,72.1774899969487,72.736621551062,0,-0.995544847498796,9,12,0,69,0,0,42401,15154,47.8988792168423,47.7486998359151,50.8768821966342,50.9005019191025,2,"RAP Pacífico"
"368",18205,"Curillo","Caquetá","Florencia Y Area De Influencia",1,55.1774444580078,64.5335610081688,61.6889359730948,2,3.81180775131585,57,99,3,631,257.19,2.2,4957,1325,31.4172040060365,31.4309233090959,36.2017804154303,36.2017804154303,3,"RAP Amazonia"
"369",25653,"San Cayetano","Cundinamarca","Noroccidente De Cundinamarca",0,41.5378074645996,61.4592285455883,57.4100784060568,0,-0.738799568308253,2,2,0,22,0,0,3997,3101,34.8892032060349,35.030645921735,45.1188455008489,45.5008488964346,2,"RAP (E) Central"
"370",27077,"Bajo Baudó","Chocó","Litoral Pacifico",0,79.9579238891602,60.2780049800633,60.709596914771,20,-0.687152540453604,0,11,0,81,91.51,0,17882,13723,42.3407917383821,42.9718875502008,56.3870967741936,57.1756272401434,1,"RAP Pacífico"
"371",54001,"Cúcuta","Norte de Santander","Area Metropolitana De Cucuta",0,26.4133739471436,68.5267206615857,68.3719692513509,87,0.830691383408319,189,170,0,4823,478.86,0,577450,18621,55.439131020374,55.4698903947028,58.8588588588589,58.8669750831913,11,"RAP Gran Santander"
"372",5679,"Santa Bárbara","Antioquia","Suroeste Antioqueño",0,33.131233215332,52.4011102228962,60.8061749173787,0,0.497590919826552,6,78,0,403,0,0,22069,10774,36.2998468152394,36.3294954785788,46.1979913916786,46.1501673840268,2,"RAP del Agua y la Montaña"
"373",66400,"La Virginia","Risaralda","Eje Cafetero",0,26.8699741363525,71.870955240303,63.1386410695721,0,-0.865384428116599,1,9,0,136,0,0,21873,428,46.6660291961497,46.7393383056034,43.4466019417476,43.4466019417476,1,"RAP Eje Cafetero"
"374",76250,"El Dovio","Valle del Cauca","Norte Del Valle",0,31.7670669555664,69.4560627312081,59.6442083215465,2,-0.327937984612842,13,10,0,98,0,0,5929,1945,45.9110282365477,45.9110282365477,42.4317617866005,42.4731182795699,3,"RAP Pacífico"
"375",15599,"Ramiriquí","Boyacá","Altiplano Cundiboyacense",0,45.0595359802246,62.1308295458435,64.7251485453912,0,-0.938452950930198,5,1,0,1,0,0,7254,3928,44.7138461538462,44.7261538461538,45.514950166113,45.514950166113,2,"RAP (E) Central"
"376",41078,"Baraya","Huila","Norte Del Huila",0,72.061408996582,63.8316779768629,55.8163941285847,1,0.627563295716799,107,12,3,73,0,0,6011,3174,42.3382983064681,42.3178943072842,34.0034965034965,34.0034965034965,5,"RAP (E) Central"
"377",15600,"Ráquira","Boyacá","Altiplano Cundiboyacense",0,59.5146980285645,70.9912104423966,59.2059026874138,0,-0.98398778429763,0,0,0,3,0,0,5872,3934,49.6469310157523,49.6469310157523,48.1481481481481,48.1481481481481,2,"RAP (E) Central"
"378",85279,"Recetor","Casanare","Piedemonte Llanero",0,39.0824966430664,48.3542035831959,66.9788614237827,1,1.16487091031177,25,12,0,99,0,0,1319,1055,60.5473204104903,60.3192702394527,62.8571428571429,63.7142857142857,4,"RAP Llanos"
"379",76275,"Florida","Valle del Cauca","Sur Del Valle",1,25.7611560821533,60.2647887111224,60.3321435346198,12,0.275214344951371,46,50,4,666,0,0,41872,12126,45.4866712760237,45.4661852449361,56.0701401124255,56.2127695276449,4,"RAP Pacífico"
"380",73226,"Cunday","Tolima","Sumapaz",0,41.4525451660156,49.9517049264663,56.7911454881682,0,-0.42154385132902,12,14,0,87,0,0,6115,4173,43.8899379552199,43.8629619638522,46.7109059434507,46.7109059434507,2,"RAP (E) Central"
"381",15276,"Floresta","Boyacá","Altiplano Cundiboyacense",0,40.396484375,53.415531561685,57.3745452432313,0,-0.965516051348584,0,1,0,0,0,0,2511,1536,63.8636363636364,63.8636363636364,67.4778761061947,67.4778761061947,3,"RAP (E) Central"
"382",73236,"Dolores","Tolima","Sur Del Tolima",0,42.2803916931152,61.6823262629488,55.0828435605129,0,1.86098917140852,69,15,18,106,0,0,6080,3425,43.5238945958017,43.5462259937472,44.1677588466579,43.8619484491044,3,"RAP (E) Central"
"383",73268,"Espinal","Tolima","Norte Del Tolima",0,30.0038280487061,59.2947408897594,68.1955518447605,0,-1.08766482501245,0,15,0,54,0,0,54504,14555,53.0989137827978,53.1875425108725,54.9763033175355,55.0599386674101,6,"RAP (E) Central"
"384",20045,"Becerril","Cesar","Serrania Del Perija",1,61.1254806518555,72.7674103014414,63.972888947216,1,2.17640962582169,61,70,0,519,0,0,14769,3371,58.5745952844764,58.6216161751864,47.4213836477987,47.6729559748428,5,"RAP Caribe"
"385",5360,"Itagüí","Antioquia","Valle De Aburra",0,9.79587554931641,77.0699501860254,75.7824311944593,0,-0.46513244921923,28,22,0,1345,0,0,243826,16745,45.0469713821365,44.9636582272766,32.1958456973294,31.8867457962413,1,"RAP del Agua y la Montaña"
"386",5237,"Don Matías","Antioquia","Norte De Antioquia",0,20.3982200622559,72.3562751879977,72.6627544793575,1,-0.575142675376646,2,6,0,133,0,0,15020,4577,42.8514641579436,42.8647144560753,46.2390670553936,46.4139941690962,2,"RAP del Agua y la Montaña"
"387",41132,"Campoalegre","Huila","Norte Del Huila",0,34.4203262329102,65.0360080473334,63.2827166029967,0,-0.481653452584798,44,15,0,111,0,0,22567,5447,50.6573110734737,50.6048874909267,61.8122977346278,61.8122977346278,4,"RAP (E) Central"
"388",5885,"Yalí","Antioquia","Nordeste Antioqueño",0,52.2683029174805,67.5881743907574,54.8521649819755,1,0.995725111312035,15,31,1,184,77.69,39.35,5674,2629,33.3060824068018,32.782864617397,0,0,3,"RAP del Agua y la Montaña"
"389",52240,"Chachagüí","Nariño","Centro De Nariño",0,63.4135131835938,64.461872718078,66.734357881138,0,-1.06145541769591,0,0,0,9,0,0,11567,8140,68.1851688043639,68.1851688043639,71.8221665623043,71.8221665623043,1,"RAP Pacífico"
"390",73270,"Falan","Tolima","Norte Del Tolima",0,42.5864601135254,68.8080360572612,59.3195365221517,0,-0.319484233392931,5,13,0,106,0,0,5432,3968,46.8949771689498,46.8949771689498,51.542152159013,51.542152159013,1,"RAP (E) Central"
"391",68211,"Contratación","Santander","Serrania De Los Yariguies",0,29.2276992797852,70.8436827807904,61.7136428334684,0,-0.752749870794881,12,3,0,15,0,0,2939,650,50.8291276135544,50.8291276135544,50,50,2,"RAP Gran Santander"
"392",68432,"Málaga","Santander","Provincia De Garcia Rovira",0,21.6228675842285,68.8557211493656,61.9736650008178,0,-0.790169841624247,15,7,0,64,0,0,16284,1999,48.6728024543151,48.6728024543151,57.6158940397351,57.6158940397351,3,"RAP Gran Santander"
"393",73275,"Flandes","Tolima","Norte Del Tolima",0,26.8062438964844,60.8372668355979,65.6707554658181,0,-1.06472064635373,1,11,0,13,0,0,21636,2858,47.3547106617875,47.460150096136,44.184231069477,44.184231069477,2,"RAP (E) Central"
"394",63470,"Montenegro","Quindío","Eje Cafetero",0,27.7678260803223,75.0953603182516,63.7708108696868,0,-1.06438878027726,2,1,0,34,0,0,29592,4894,46.3251318657023,46.43883642336,48.4442316898037,48.3963618956438,3,"RAP Eje Cafetero"
"395",76306,"Ginebra","Valle del Cauca","Sur Del Valle",0,27.7705326080322,62.9146944069858,63.1597043052431,0,-0.767893859707358,23,11,0,51,0,0,17284,8758,47.1628592483419,47.1260132645542,52.693801722682,52.8289140347914,2,"RAP Pacífico"
"396",52203,"Colón","Nariño","Norte De Nariño",0,58.619945526123,57.9668795742427,61.6566945878713,1,-0.422730701843283,2,26,1,35,0,0,6478,5580,60.3543307086614,60.4330708661417,68.046198267565,68.0943214629451,1,"RAP Pacífico"
"397",68217,"Coromoro","Santander","Provincia De Guanenta",0,43.867244720459,59.9961819407497,60.8242360156667,0,-0.809880667377031,9,4,0,26,0,0,3639,2910,52.2604728328494,52.2604728328494,63.0569655950367,63.0569655950367,2,"RAP Gran Santander"
"398",25718,"Sasaima","Cundinamarca","Altiplano Cundiboyacense",0,34.4581451416016,66.2328568573056,62.9606323322489,0,-0.634433925464137,3,12,0,40,0,0,9374,6303,47.9416698928894,47.9158601109821,45.1933701657459,45.0828729281768,3,"RAP (E) Central"
"399",54223,"Cucutilla","Norte de Santander","Centro De Norte De Santander",0,50.9684867858887,61.2147750047309,58.0599714866086,1,-0.153275906000888,40,14,2,33,0,0,6149,4836,61.1403668058834,61.1403668058834,61.6740088105727,61.6740088105727,5,"RAP Gran Santander"
"400",73283,"Fresno","Tolima","Norte Del Tolima",0,33.8394584655762,70.4404558318162,59.5819656828507,1,-0.195579832445969,13,37,0,406,0,0,22938,10802,45.3348248334774,45.3297401738954,51.4385862421498,51.497005988024,1,"RAP (E) Central"
"401",47189,"Ciénaga","Magdalena","Sierra Nevada De Santa Marta",1,48.0594100952148,56.5783334343789,61.0715511223204,9,2.33551291465817,194,251,0,3073,0,0,86544,8911,53.2684500884772,53.2905693764963,44.3132898208582,44.2716289404249,3,"RAP Caribe"
"402",52207,"Consacá","Nariño","Centro Occidente De Nariño",0,51.7430305480957,74.633005339252,57.6930123491548,0,-0.919292802705498,6,3,0,17,0,0,10849,9182,59.6128608923885,59.6128608923885,64.875067409671,64.7132841991731,2,"RAP Pacífico"
"403",15632,"Saboyá","Boyacá","Altiplano Cundiboyacense",0,50.9829559326172,68.9704675356763,63.7479420547622,0,-0.932228384726368,1,1,0,11,0,0,9797,8725,49.9831422791639,50,56.6322478157268,56.6057717765422,3,"RAP (E) Central"
"404",5353,"Hispania","Antioquia","Suroeste Antioqueño",0,33.7042083740234,61.6742298792375,60.3300625871595,0,0.094318605709715,1,2,0,94,0,0,4371,1333,40.6909430438842,40.672268907563,44,44,3,"RAP del Agua y la Montaña"
"405",5376,"La Ceja","Antioquia","Oriente Antioqueño",0,16.4290714263916,75.0638731728981,69.0251656704043,0,0.118832320732124,21,39,0,791,0,0,55458,6379,53.6680053547523,53.6992414100848,43.1205673758865,41.9148936170213,3,"RAP del Agua y la Montaña"
"406",15638,"Sáchica","Boyacá","Altiplano Cundiboyacense",0,42.1648941040039,50.0240145796021,65.1438064289832,0,-0.996448908985142,NA,NA,NA,NA,0,0,3954,1931,62.4927703875072,62.4927703875072,0,0,3,"RAP (E) Central"
"407",68444,"Matanza","Santander","Provincia De Soto",0,35.1079864501953,65.3826800262318,58.4455493215157,0,1.73695616450211,53,58,0,103,0,0,3836,2576,54.1372351160444,54.1372351160444,56.5727699530516,56.5057008718981,1,"RAP Gran Santander"
"408",44098,"Distracción","La Guajira","Sierra Nevada De Santa Marta",0,54.8765907287598,62.0162682985841,60.4477555150234,2,-0.583435760603729,2,20,0,71,0,0,9908,5006,60.436193222783,60.4902667627974,67.8581892762965,67.8581892762965,2,"RAP Caribe"
"409",15646,"Samacá","Boyacá","Altiplano Cundiboyacense",0,31.2695808410645,56.9021269912256,69.5310756695488,0,-0.931308641037355,3,3,0,5,0,0,12862,7244,56.8030888030888,56.5868725868726,40.4358353510896,40.4358353510896,2,"RAP (E) Central"
"410",68464,"Mogotes","Santander","Provincia De Guanenta",0,45.8079605102539,58.3848890222399,61.5352311846297,0,0.0976012633159473,1,5,12,25,0,0,7528,4168,45.5671213208902,45.6389088298636,48.2300884955752,48.180924287119,5,"RAP Gran Santander"
"411",5091,"Betania","Antioquia","Suroeste Antioqueño",0,35.6328315734863,66.0187554381349,56.0364450780541,1,0.694107126563984,42,19,0,199,0,0,7597,4403,38.941351888668,38.9537773359841,51,51,2,"RAP del Agua y la Montaña"
"412",47205,"Concordia","Magdalena","Cienaga Grande De Santa Marta",0,62.6011810302734,51.5095647267174,52.4527755259067,0,-0.89356893382705,0,0,0,36,0,0,8170,5071,67.2262495230828,67.1308660816482,69.8530682800346,69.8876404494382,2,"RAP Caribe"
"413",86320,"Orito","Putumayo","Bajo Putumayo",1,71.1693954467773,57.5039821243308,65.4453870200345,8,1.53169309452642,184,133,0,810,4421.85,51.64,26944,12035,45.0610739801798,45.3699008988246,50.9490940465919,51.8119068162209,3,"RAP Amazonia"
"414",68468,"Molagavita","Santander","Provincia De Garcia Rovira",0,53.3779411315918,58.2676469392778,59.7659380142027,0,-0.945325725040242,19,1,0,2,0,0,3111,2536,46.8272620446534,46.8860164512338,56.4810251355347,56.4810251355347,3,"RAP Gran Santander"
"415",68498,"Ocamonte","Santander","Provincia De Guanenta",0,36.1388740539551,60.4862328063858,60.3437443232958,0,-1.03220266721095,6,1,0,3,0,0,4255,3512,56.9069462647444,56.9069462647444,0,0,2,"RAP Gran Santander"
"416",76318,"Guacarí","Valle del Cauca","Sur Del Valle",0,23.0048236846924,62.284615315912,65.040079609695,3,-0.850466061422496,13,17,0,84,0,0,24611,9073,53.1815384615385,53.1876923076923,60.8425414364641,60.8166436464088,3,"RAP Pacífico"
"417",68500,"Oiba","Santander","Provincia Comunera",0,37.0304222106934,71.7388676378269,66.316644323797,0,-0.927338344093782,11,4,0,16,0,0,8381,4307,48.8478706719749,48.8358064905296,59.5360824742268,59.5360824742268,3,"RAP Gran Santander"
"418",17486,"Neira","Caldas","Eje Cafetero",0,25.9133377075195,66.8965794765204,61.3476316863089,0,-0.682293672554188,10,15,0,93,0,0,16135,6187,47.7159702640349,47.8133811843117,0,0,2,"RAP Eje Cafetero"
"419",52210,"Contadero","Nariño","Sur De Nariño",0,48.0491752624512,65.2753680599878,60.2151975470686,0,-1.05160125481374,0,1,0,3,0,0,5487,4482,61.5547703180212,62.0141342756184,63.1341209173037,63.1688672689368,1,"RAP Pacífico"
"420",25736,"Sesquilé","Cundinamarca","Altiplano Cundiboyacense",0,13.0282640457153,68.2496952662027,71.1705541483824,0,-0.967523370160251,0,3,0,1,0,0,9870,5958,52.6672524162169,53.3576001004142,0,0,1,"RAP (E) Central"
"421",25740,"Sibaté","Cundinamarca","Sumapaz",0,21.3103141784668,80.2801767124546,78.3866841037814,0,-0.872243816672179,7,15,0,22,0,0,29570,7282,52.1354166666667,52.2035256410256,0,0,3,"RAP (E) Central"
"422",25743,"Silvania","Cundinamarca","Sumapaz",0,31.900821685791,68.7066680041152,66.2610499596312,0,-0.150370767678847,8,28,0,261,0,0,18854,11090,46.1332937509277,46.1110286477661,57.2957746478873,57.1549295774648,3,"RAP (E) Central"
"423",86568,"Puerto Asís","Putumayo","Bajo Putumayo",1,55.9611701965332,60.7863916767574,62.446619060956,33,3.05128370823121,236,125,0,2327,7469.92,10.82,48318,18290,39.5979118071754,39.9172498056204,41.3428495902723,41.3428495902723,2,"RAP Amazonia"
"424",68502,"Onzaga","Santander","Provincia De Guanenta",0,51.7582740783691,56.6094712918461,56.7069036311293,1,-0.691659368736438,40,0,0,14,0,0,3123,2045,47.6664116296863,47.6664116296863,46.9125214408233,46.9125214408233,3,"RAP Gran Santander"
"425",15325,"Guayatá","Boyacá","Altiplano Cundiboyacense",0,34.7207183837891,64.8047457449179,59.3231844690648,0,-0.879151242678091,3,0,0,12,0,0,2762,1780,45.9501965923984,45.9501965923984,0,0,1,"RAP (E) Central"
"426",15362,"Iza","Boyacá","Altiplano Cundiboyacense",0,24.6548938751221,60.8239976149464,61.3866513261383,0,-0.90390126309954,0,1,0,1,0,0,1477,535,46.5722120658135,46.4808043875686,0,0,2,"RAP (E) Central"
"427",76111,"Guadalajara de Buga","Valle del Cauca","Centro Del Valle",0,15.9321012496948,68.5594128879504,63.4865824682322,2,-0.555551712839178,44,35,0,481,0,0,97743,13424,50.1155385833776,50.1079444980852,49.08738656062,48.8834505965127,7,"RAP Pacífico"
"428",73319,"Guamo","Tolima","Sur Del Tolima",0,35.7238235473633,56.6123201631364,64.234942392479,1,-0.833243338580021,2,16,0,155,0,0,24757,11933,45.6243233489715,45.6062793215446,54.1322314049587,54.5179063360882,5,"RAP (E) Central"
"429",25436,"Manta","Cundinamarca","Altiplano Cundiboyacense",0,33.4672431945801,63.9692281262763,62.2477595682825,0,-0.883210023290194,4,2,0,4,0,0,3435,2239,51.1358144030933,51.2324794586757,0,0,2,"RAP (E) Central"
"430",13647,"San Estanislao","Bolívar","Canal Del Dique",0,59.1254844665527,49.0956219838062,55.9523438188269,0,-0.901378941627366,0,3,0,18,0,0,13671,4541,67.6749478475251,67.6180542385739,69.3336831059811,68.7827911857293,2,"RAP Caribe"
"431",25745,"Simijaca","Cundinamarca","Altiplano Cundiboyacense",0,22.8056774139404,59.1142009467821,67.2571578873167,0,-0.993420165706902,0,1,0,4,0,0,10765,3781,47.2862119339252,47.308686369255,53.5353535353535,53.5353535353535,1,"RAP (E) Central"
